"Notes"	"Gender"	"Gender Code"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	Projected Populations
	"Female"	"F"	"Tennessee"	"47"	"50-54 years"	"50-54"	"2027"	"2027"	204396
	"Female"	"F"	"Tennessee"	"47"	"50-54 years"	"50-54"	"2028"	"2028"	204584
	"Female"	"F"	"Tennessee"	"47"	"50-54 years"	"50-54"	"2029"	"2029"	206966
	"Female"	"F"	"Tennessee"	"47"	"50-54 years"	"50-54"	"2030"	"2030"	210181
"Total"	"Female"	"F"	"Tennessee"	"47"	"50-54 years"	"50-54"			5945614
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2004"	"2004"	183516
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2005"	"2005"	192294
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2006"	"2006"	199384
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2007"	"2007"	201434
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2008"	"2008"	203775
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2009"	"2009"	207598
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2010"	"2010"	212464
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2011"	"2011"	217470
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2012"	"2012"	221621
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2013"	"2013"	225312
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2014"	"2014"	227520
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2015"	"2015"	229732
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2016"	"2016"	231216
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2017"	"2017"	231765
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2018"	"2018"	232345
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2019"	"2019"	233658
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2020"	"2020"	232606
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2021"	"2021"	229528
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2022"	"2022"	225210
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2023"	"2023"	220580
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2024"	"2024"	216418
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2025"	"2025"	215692
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2026"	"2026"	217974
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2027"	"2027"	219582
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2028"	"2028"	219185
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2029"	"2029"	216803
	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"	"2030"	"2030"	212446
"Total"	"Female"	"F"	"Tennessee"	"47"	"55-59 years"	"55-59"			5877128
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2004"	"2004"	144591
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2005"	"2005"	148550
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2006"	"2006"	153266
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2007"	"2007"	162958
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2008"	"2008"	171009
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2009"	"2009"	178995
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2010"	"2010"	187440
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2011"	"2011"	194208
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2012"	"2012"	196182
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2013"	"2013"	198456
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2014"	"2014"	202142
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2015"	"2015"	206855
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2016"	"2016"	211687
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2017"	"2017"	215696
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2018"	"2018"	219258
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2019"	"2019"	221404
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2020"	"2020"	223557
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2021"	"2021"	225002
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2022"	"2022"	225539
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2023"	"2023"	226106
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2024"	"2024"	227375
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2025"	"2025"	226374
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2026"	"2026"	223401
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2027"	"2027"	219244
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2028"	"2028"	214815
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2029"	"2029"	210886
	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"	"2030"	"2030"	210287
"Total"	"Female"	"F"	"Tennessee"	"47"	"60-64 years "	"60-64"			5445283
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2004"	"2004"	116940
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2005"	"2005"	118897
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2006"	"2006"	121370
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2007"	"2007"	125975
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2008"	"2008"	131490
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2009"	"2009"	136494
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2010"	"2010"	140276
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2011"	"2011"	144768
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2012"	"2012"	153985
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2013"	"2013"	161653
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2014"	"2014"	169197
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2015"	"2015"	177112
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2016"	"2016"	183439
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2017"	"2017"	185344
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2018"	"2018"	187512
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2019"	"2019"	191032
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2020"	"2020"	195514
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2021"	"2021"	200077
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2022"	"2022"	203873
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2023"	"2023"	207256
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2024"	"2024"	209312
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2025"	"2025"	211388
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2026"	"2026"	212795
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2027"	"2027"	213346
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2028"	"2028"	213935
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2029"	"2029"	215208
	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"	"2030"	"2030"	214348
"Total"	"Female"	"F"	"Tennessee"	"47"	"65-69 years"	"65-69"			4742536
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2004"	"2004"	100372
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2005"	"2005"	101234
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2006"	"2006"	102394
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2007"	"2007"	103018
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2008"	"2008"	104713
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2009"	"2009"	106678
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2010"	"2010"	108596
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2011"	"2011"	110986
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2012"	"2012"	115309
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2013"	"2013"	120477
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2014"	"2014"	125173
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2015"	"2015"	128752
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2016"	"2016"	132950
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2017"	"2017"	141555
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2018"	"2018"	148732
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2019"	"2019"	155753
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2020"	"2020"	163074
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2021"	"2021"	168896
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2022"	"2022"	170729
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2023"	"2023"	172804
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2024"	"2024"	176124
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2025"	"2025"	180342
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2026"	"2026"	184585
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2027"	"2027"	188157
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2028"	"2028"	191339
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2029"	"2029"	193304
	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"	"2030"	"2030"	195313
"Total"	"Female"	"F"	"Tennessee"	"47"	"70-74 years"	"70-74"			3891359
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2004"	"2004"	86693
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2005"	"2005"	86413
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2006"	"2006"	86268
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2007"	"2007"	86409
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2008"	"2008"	86443
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2009"	"2009"	86912
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2010"	"2010"	87863
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2011"	"2011"	89040
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2012"	"2012"	89729
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2013"	"2013"	91362
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2014"	"2014"	93222
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2015"	"2015"	95108
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2016"	"2016"	97393
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2017"	"2017"	101355
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2018"	"2018"	106099
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2019"	"2019"	110385
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2020"	"2020"	113674
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2021"	"2021"	117509
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2022"	"2022"	125316
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2023"	"2023"	131850
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2024"	"2024"	138163
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2025"	"2025"	144668
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2026"	"2026"	149821
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2027"	"2027"	151587
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2028"	"2028"	153579
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2029"	"2029"	156669
	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"	"2030"	"2030"	160549
"Total"	"Female"	"F"	"Tennessee"	"47"	"75-79 years"	"75-79"			3024079
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2004"	"2004"	67345
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2005"	"2005"	68328
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2006"	"2006"	68706
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2007"	"2007"	68577
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2008"	"2008"	68897
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2009"	"2009"	68546
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2010"	"2010"	68596
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2011"	"2011"	68709
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2012"	"2012"	69039
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2013"	"2013"	69276
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2014"	"2014"	69850
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2015"	"2015"	70850
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2016"	"2016"	72007
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2017"	"2017"	72756
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2018"	"2018"	74274
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2019"	"2019"	75982
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2020"	"2020"	77749
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2021"	"2021"	79862
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2022"	"2022"	83302
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2023"	"2023"	87403
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2024"	"2024"	91100
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2025"	"2025"	93954
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2026"	"2026"	97256
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2027"	"2027"	103955
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2028"	"2028"	109600
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2029"	"2029"	114982
	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"	"2030"	"2030"	120426
"Total"	"Female"	"F"	"Tennessee"	"47"	"80-84 years"	"80-84"			2181327
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2004"	"2004"	65555
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2005"	"2005"	67652
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2006"	"2006"	69946
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2007"	"2007"	72277
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2008"	"2008"	74141
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2009"	"2009"	76239
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2010"	"2010"	78334
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2011"	"2011"	80080
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2012"	"2012"	81505
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2013"	"2013"	82949
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2014"	"2014"	84102
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2015"	"2015"	85586
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2016"	"2016"	86887
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2017"	"2017"	88131
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2018"	"2018"	89338
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2019"	"2019"	90592
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2020"	"2020"	92413
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2021"	"2021"	94216
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2022"	"2022"	95619
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2023"	"2023"	97604
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2024"	"2024"	99761
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2025"	"2025"	102410
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2026"	"2026"	105286
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2027"	"2027"	108889
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2028"	"2028"	113408
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2029"	"2029"	117732
	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"	"2030"	"2030"	121750
"Total"	"Female"	"F"	"Tennessee"	"47"	"85+ years"	"85+"			2422402
"Total"	"Female"	"F"	"Tennessee"	"47"					92086590
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2004"	"2004"	912862
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2005"	"2005"	940885
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2006"	"2006"	959566
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2007"	"2007"	976855
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2008"	"2008"	992002
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2009"	"2009"	1006373
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2010"	"2010"	1019839
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2011"	"2011"	1032625
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2012"	"2012"	1044749
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2013"	"2013"	1056125
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2014"	"2014"	1066715
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2015"	"2015"	1076683
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2016"	"2016"	1086068
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2017"	"2017"	1095217
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2018"	"2018"	1104525
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2019"	"2019"	1114381
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2020"	"2020"	1125042
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2021"	"2021"	1136736
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2022"	"2022"	1149528
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2023"	"2023"	1163436
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2024"	"2024"	1178344
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2025"	"2025"	1194250
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2026"	"2026"	1210921
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2027"	"2027"	1228267
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2028"	"2028"	1246327
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2029"	"2029"	1265028
	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"	"2030"	"2030"	1284324
"Total"	"Female"	"F"	"Texas"	"48"	"0-4 years"	"0-4"			29667673
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2004"	"2004"	810521
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2005"	"2005"	821900
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2006"	"2006"	844660
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2007"	"2007"	872006
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2008"	"2008"	903431
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2009"	"2009"	934887
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2010"	"2010"	963237
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2011"	"2011"	982421
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2012"	"2012"	1000434
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2013"	"2013"	1016496
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2014"	"2014"	1031925
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2015"	"2015"	1046548
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2016"	"2016"	1060502
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2017"	"2017"	1073767
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2018"	"2018"	1086246
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2019"	"2019"	1097891
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2020"	"2020"	1108875
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2021"	"2021"	1119251
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2022"	"2022"	1129424
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2023"	"2023"	1139777
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2024"	"2024"	1150746
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2025"	"2025"	1162587
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2026"	"2026"	1175392
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2027"	"2027"	1189237
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2028"	"2028"	1204090
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2029"	"2029"	1219886
	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"	"2030"	"2030"	1236575
"Total"	"Female"	"F"	"Texas"	"48"	"5-9 years"	"5-9"			28382712
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2004"	"2004"	834339
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2005"	"2005"	832949
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2006"	"2006"	831145
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2007"	"2007"	828602
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2008"	"2008"	827191
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2009"	"2009"	830610
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2010"	"2010"	841300
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2011"	"2011"	863602
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2012"	"2012"	890848
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2013"	"2013"	922498
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2014"	"2014"	954491
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2015"	"2015"	983705
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2016"	"2016"	1003897
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2017"	"2017"	1022939
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2018"	"2018"	1040027
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2019"	"2019"	1056432
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2020"	"2020"	1071981
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2021"	"2021"	1086833
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2022"	"2022"	1101031
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2023"	"2023"	1114461
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2024"	"2024"	1127118
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2025"	"2025"	1139158
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2026"	"2026"	1150545
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2027"	"2027"	1161601
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2028"	"2028"	1172744
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2029"	"2029"	1184392
	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"	"2030"	"2030"	1196829
"Total"	"Female"	"F"	"Texas"	"48"	"10-14 years"	"10-14"			27071268
	"Female"	"F"	"Texas"	"48"	"15-19 years"	"15-19"	"2004"	"2004"	819648
	"Female"	"F"	"Texas"	"48"	"15-19 years"	"15-19"	"2005"	"2005"	829339
	"Female"	"F"	"Texas"	"48"	"15-19 years"	"15-19"	"2006"	"2006"	838783
